episode,return,loss
926,-286.234,38761.0117
927,-203.455,28386.8906
928,-143.434,25015.6855
929,-456.551,75980.4922
930,-847.621,212827.7031
931,56.583,8734.4346
932,-632.244,117374.9453
933,-311.428,51498.8477
934,-792.996,183872.4688
935,-265.433,41727.4453
936,-492.188,87516.3047
937,-228.13,31516.3887
938,-237.332,30431.3535
939,-250.935,42955.4727
940,-93.366,16481.3281
941,-206.534,27841.791
942,-121.407,18777.082
943,-839.299,190510.9688
944,-255.682,44659.7734
945,-895.269,169293.3281
946,-509.13,94568.2031
947,-234.634,27900.793
948,-656.271,150452.1094
949,-805.676,160733.7812
950,-1091.792,260303.3125
951,-251.318,45509.6133
952,-1306.488,418308.75
953,-188.785,26573.7852
954,-488.977,76397.9609
955,-577.039,120250.3828
956,-212.988,29966.6445
957,-389.861,47227.0039
958,-738.491,181673.1562
959,-930.483,230380.7969
960,-361.15,61165.7539
961,-902.552,223321.6562
962,-227.998,37153.3359
963,-273.434,43632.9844
964,-270.769,32484.8027
965,-212.864,33385.3086
966,-853.232,201819.5781
967,-40.779,15439.4268
968,-363.76,70463.3438
969,9.572,11896.9277
970,-743.474,148475.0156
971,-543.777,107207.8672
972,-343.996,45172.8711
973,-714.355,142753.9219
974,-105.867,16606.0684
975,-768.374,135097.1406
976,-951.666,230866.875
977,-896.792,171052.2344
978,-356.096,57860.7227
979,-642.586,115625.3359
980,-296.741,46396.6602
981,-251.214,44509.6641
982,-148.435,13798.9648
983,-275.74,42242.7109
984,-302.096,39604.4727
985,-794.055,173362.3281
986,-408.049,58356.4141
987,-360.625,58387.2227
988,-366.16,54182.1797
989,-155.239,26019.6445
990,-762.644,125412.1953
991,-191.359,27328.2324
992,-277.331,41511.3125
993,-224.837,29977.541
994,-548.223,70364.1875
995,-4.653,14807.6982
996,-200.573,25314.2793
997,-84.077,11846.166
998,-65.743,15053.4326
999,-457.053,85990.8828
1000,93.225,10258.5811
1001,54.194,16699.8418
1002,-466.785,76788.6953
1003,-314.788,47554.1641
1004,-848.322,173027.9844
1005,-622.059,133478.75
1006,-923.07,198418.0938
1007,-328.159,60270.1406
1008,-32.943,15401.502
1009,-1339.022,438891.75
1010,-1109.55,262854.8438
1011,-1106.217,325119.5625
1012,-534.379,89597.0703
1013,-1078.085,256225.2969
1014,-153.767,22840.4492
1015,-19.069,15446.6836
1016,-558.476,104290.5938
1017,-435.386,65301.9023
1018,-769.64,151528.2031
1019,-377.055,68496.1016
1020,-228.971,33046.0625
1021,-640.625,140805.3438
1022,-735.012,131426.25
1023,-644.394,114052.2656
1024,-749.938,160793.7344
1025,-433.449,63884.5039
1026,-1316.982,384380.25
1027,-615.431,114372.7031
1028,-465.219,67218.4219
1029,-57.949,11967.4902
1030,-26.42,19352.625
1031,-693.967,134457.4531
1032,-333.7,39004.1328
1033,-250.38,32831.6289
1034,-52.43,17627.1621
1035,-222.573,30782.0137
1036,-315.613,45943.1641
1037,-1240.676,358909.6875
1038,-908.862,195890.0625
1039,-36.575,13119.5674
1040,-363.242,47814.0195
1041,-248.014,37912.2695
1042,-881.375,209672.375
1043,-320.583,44688.5781
1044,-483.515,75320.8672
1045,-562.93,104035.0078
1046,3.291,14308.291
1047,-503.708,93589.4688
1048,-371.047,51309.1289
1049,-753.984,151897.75
1050,-255.937,37929.3672
1051,-957.863,236273.1562
1052,-283.483,28805.541
1053,-670.039,134815.1094
1054,4.354,18956.6387
1055,-467.727,65417.2109
1056,-415.267,60305.082
1057,-665.617,143580.9531
1058,-972.026,211461.3906
1059,-114.27,32845.3633
1060,-186.136,26127.5801
1061,-133.639,26331.0801
1062,-404.107,59166.1172
1063,-213.126,31388.207
1064,-270.239,47139.2695
1065,-969.799,273093.25
1066,-692.219,135151.8125
1067,-757.459,140397.3594
1068,-141.086,27757.7969
1069,-429.958,52754.2656
1070,-519.118,76879.0156
1071,-325.688,50540.4219
1072,-202.676,32671.2793
